river.basin,water.body,location,county,site.number,site.name,latitude,longitude,year,pH,Alk,Turb,TSS,Cond,PO4,NH3N,NO3N,Sed,Nut,Overall,VWIN.rating,rating.numeric
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,2006,A,B,C,A,C,B,A,A,75,91.7,79.2,Average,3
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,2005,A,B,C,C,B,B,A,B,50,83.3,70.8,Average,3
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,2004,A,B,D,C,B,B,A,B,37.5,83.3,66.6,Below Average,2
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,2003,A,B,D,C,B,B,A,B,37.5,83.3,66.6,Below Average,2
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,2002,A,B,D,C,C,C,A,A,37.5,83.3,62.5,Below Average,2
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,2001,A,B,D,C,C,C,A,A,37.5,83.3,62.5,Below Average,2
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,2000,A,B,C,B,C,B,A,A,62.5,91.7,75,Average,3
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,1999,A,B,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,1998,A,B,B,B,B,A,A,A,75,100,87.5,Good,4
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,1997,A,B,B,B,B,B,A,A,75,91.7,83.4,Good,4
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,1996,A,B,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,White Oak Creek,Houston Rd,Polk,P1,White Oak Creek at Houston Rd,35.28185,-82.18407,1995,A,B,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2009,A,B,C,B,C,D,C,C,62.5,41.7,50,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2008,A,B,B,B,C,D,A,C,75,58.3,62.5,Below Average,2
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2007,A,B,B,B,C,D,A,C,75,58.3,62.5,Below Average,2
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2006,A,B,B,C,C,D,A,C,62.5,58.3,58.3,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2005,A,C,B,D,C,D,A,C,50,58.3,54.1,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2004,A,B,C,D,C,D,A,C,37.5,58.3,50,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2003,A,B,C,C,C,D,A,C,50,58.3,54.1,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2002,A,B,C,C,C,D,A,C,50,58.3,54.1,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2001,A,B,C,C,C,D,A,C,50,58.3,54.1,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,2000,A,B,C,B,C,D,A,C,62.5,58.3,58.3,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,1999,A,C,B,C,C,D,A,C,62.5,58.3,58.3,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,1998,A,C,B,D,C,D,A,C,50,58.3,54.1,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,1997,A,C,B,D,C,D,A,C,50,58.3,54.1,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,1996,A,C,B,D,C,D,A,B,50,66.7,58.4,Poor,1
Broad,Joel's Creek,downstream of Saluda Wastewater TP,Polk,P10,Joel's Creek at downstream of Saluda Wastewater TP,35.21588,-82.34887,1995,A,C,B,D,C,D,A,C,50,58.3,54.1,Poor,1
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2009,A,C,A,A,B,A,A,A,100,100,95.8,Excellent,5
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2008,A,C,A,A,B,A,A,A,100,100,95.8,Excellent,5
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2007,A,C,C,A,B,A,A,A,75,100,87.5,Good,4
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2006,A,C,C,A,B,A,A,A,75,100,87.5,Good,4
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2005,A,C,C,A,B,A,A,A,75,100,87.5,Good,4
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2004,A,C,B,A,B,A,A,A,87.5,100,91.7,Excellent,5
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2003,A,C,A,A,B,A,A,A,100,100,95.8,Excellent,5
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2002,A,C,A,A,B,A,A,A,100,100,95.8,Excellent,5
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2001,A,C,A,A,B,B,A,A,100,91.7,91.7,Excellent,5
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,2000,A,C,A,A,B,A,A,A,100,100,95.8,Excellent,5
Broad,Green River,Hwy 9,Polk,P13,Green River at Hwy 9,35.33307,-82.18503,1999,A,C,B,A,B,A,A,A,87.5,100,91.7,Excellent,5
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2009,A,B,C,B,C,C,A,C,62.5,66.7,62.5,Below Average,2
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2008,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2007,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2006,A,B,B,A,C,B,A,B,87.5,83.3,79.1,Average,3
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2005,A,B,C,B,C,B,B,B,62.5,75,66.7,Below Average,2
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2004,A,B,C,B,C,C,B,B,62.5,66.7,62.5,Below Average,2
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2003,A,B,C,B,C,C,B,B,62.5,66.7,62.5,Below Average,2
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2002,A,B,C,A,C,D,A,B,75,66.7,66.7,Below Average,2
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2001,A,B,C,A,C,D,A,B,75,66.7,66.7,Below Average,2
Broad,White Oak Creek,Hwy 74 at Briar Hill Farm,Polk,P14,White Oak Creek at Hwy 74 at Briar Hill Farm,35.27708,-82.12837,2000,A,B,C,A,C,C,A,B,75,75,70.8,Average,3
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2009,A,C,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2008,A,C,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2007,A,C,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2006,A,C,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2005,A,C,C,C,B,B,B,A,50,83.3,70.8,Average,3
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2004,A,C,C,B,B,B,B,A,62.5,83.3,75,Average,3
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2003,B,C,C,B,B,B,B,A,62.5,83.3,75,Average,3
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2002,B,C,C,B,B,C,A,A,62.5,83.3,75,Average,3
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2001,B,C,C,B,B,C,A,A,62.5,83.3,75,Average,3
Broad,North Pacolet River,Hwy 176 at Melrose,Polk,P15,North Pacolet River at Hwy 176 at Melrose,35.22142,-82.31043,2000,A,C,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2009,A,B,C,B,B,B,A,B,62.5,83.3,75,Average,3
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2008,A,B,C,A,B,A,A,B,75,91.7,83.4,Good,4
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2007,A,B,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2006,A,B,C,A,B,A,A,A,75,100,87.5,Good,4
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2005,A,C,C,B,B,B,B,B,62.5,75,70.8,Average,3
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2004,A,B,C,B,B,B,B,B,62.5,75,70.8,Average,3
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2003,A,B,C,B,B,B,B,B,62.5,75,70.8,Average,3
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2002,A,B,C,B,B,C,A,A,62.5,83.3,75,Average,3
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2001,A,B,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
Broad,North Pacolet River,Lynn Rd,Polk,P16,North Pacolet River at Lynn Rd,35.22858,-82.23433,2000,A,B,C,B,B,B,A,A,62.5,91.7,79.2,Average,3
Broad,White Oak Creek,at Weidman's,Polk,P17,White Oak Creek at at Weidman's,NA,NA,2005,A,B,C,A,C,B,A,B,75,83.3,75,Average,3
Broad,White Oak Creek,at Weidman's,Polk,P17,White Oak Creek at at Weidman's,NA,NA,2004,A,B,C,A,C,C,A,B,75,75,70.8,Average,3
Broad,White Oak Creek,at Weidman's,Polk,P17,White Oak Creek at at Weidman's,NA,NA,2003,A,B,C,B,C,C,A,B,62.5,75,66.7,Below Average,2
Broad,White Oak Creek,at Weidman's,Polk,P17,White Oak Creek at at Weidman's,NA,NA,2002,A,B,C,A,C,C,A,B,75,75,70.8,Average,3
Broad,White Oak Creek,at Weidman's,Polk,P17,White Oak Creek at at Weidman's,NA,NA,2001,A,B,C,A,C,C,A,B,75,75,70.8,Average,3
Broad,White Oak Creek,at Weidman's,Polk,P17,White Oak Creek at at Weidman's,NA,NA,2000,A,B,C,A,C,C,A,B,75,75,70.8,Average,3
Broad,Camp Creek,Puzzle Gully Rd,Henderson,P18,Camp Creek at Puzzle Gully Rd,35.25582,-82.35107,2009,A,C,D,D,B,A,A,A,25,100,70.8,Average,3
Broad,Camp Creek,Puzzle Gully Rd,Henderson,P18,Camp Creek at Puzzle Gully Rd,35.25582,-82.35107,2008,A,C,C,C,B,A,A,A,50,100,79.2,Average,3
Broad,Camp Creek,Puzzle Gully Rd,Henderson,P18,Camp Creek at Puzzle Gully Rd,35.25582,-82.35107,2007,A,C,D,D,B,A,A,A,25,100,70.8,Average,3
Broad,Camp Creek,Puzzle Gully Rd,Henderson,P18,Camp Creek at Puzzle Gully Rd,35.25582,-82.35107,2006,A,C,C,D,B,B,A,A,37.5,91.7,70.9,Average,3
Broad,Camp Creek,Puzzle Gully Rd,Henderson,P18,Camp Creek at Puzzle Gully Rd,35.25582,-82.35107,2005,A,C,D,D,B,B,B,B,25,75,58.3,Poor,1
Broad,Camp Creek,Puzzle Gully Rd,Henderson,P18,Camp Creek at Puzzle Gully Rd,35.25582,-82.35107,2004,A,C,D,D,B,B,B,B,25,75,58.3,Poor,1
Broad,Camp Creek,Puzzle Gully Rd,Henderson,P18,Camp Creek at Puzzle Gully Rd,35.25582,-82.35107,2003,A,C,D,D,B,B,B,B,25,75,58.3,Poor,1
Broad,Camp Creek,Puzzle Gully Rd,Henderson,P18,Camp Creek at Puzzle Gully Rd,35.25582,-82.35107,2002,A,C,D,D,B,C,A,A,25,83.3,62.5,Below Average,2
Broad,Camp Creek,Puzzle Gully Rd,Henderson,P18,Camp Creek at Puzzle Gully Rd,35.25582,-82.35107,2001,A,C,C,C,B,C,A,A,50,83.3,70.8,Average,3
Broad,Green River,Silver Creek Rd at Lake Adger,Polk,P19,Green River at Silver Creek Rd at Lake Adger,35.330719,-82.235957,2022,A,D,A,A,A,A,A,A,100,100,100,Excellent,5
Broad,Green River,Silver Creek Rd at Lake Adger,Polk,P19,Green River at Silver Creek Rd at Lake Adger,35.330719,-82.235957,2021,A,D,A,A,A,A,A,A,100,100,100,Excellent,5
Broad,Green River,Silver Creek Rd at Lake Adger,Polk,P19,Green River at Silver Creek Rd at Lake Adger,35.330719,-82.235957,2020,A,D,B,B,A,A,A,A,75,100,91.7,Excellent,5
Broad,Green River,Silver Creek Rd at Lake Adger,Polk,P19,Green River at Silver Creek Rd at Lake Adger,35.330719,-82.235957,2019,A,D,B,B,B,A,A,A,75,100,87.5,Good,4
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2009,A,A,D,C,C,A,A,A,37.5,100,70.8,Average,3
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2008,A,A,C,B,C,A,A,A,62.5,100,79.2,Average,3
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2007,A,A,C,B,C,A,A,A,62.5,100,79.2,Average,3
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2006,A,A,C,A,C,A,A,A,75,100,83.3,Good,4
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2005,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2004,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2003,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2002,A,B,C,A,C,C,A,B,75,75,70.8,Average,3
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2001,A,B,C,A,C,C,A,B,75,75,70.8,Average,3
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,2000,A,B,C,A,C,B,A,B,75,83.3,75,Average,3
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,1999,A,B,B,A,C,B,A,A,87.5,91.7,83.4,Good,4
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,1998,A,B,C,A,C,A,A,A,75,100,83.3,Good,4
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,1997,A,B,C,A,C,A,A,A,75,100,83.3,Good,4
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,1996,A,B,C,B,C,B,B,B,62.5,75,66.7,Below Average,2
Broad,White Oak Creek,Fox Mountain Road,Polk,P2,White Oak Creek at Fox Mountain Road,35.25403,-82.17165,1995,A,B,C,B,C,A,B,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Sandy Plains Rd,Polk,P20,White Oak Creek at Sandy Plains Rd,35.269123,-82.046761,2022,A,B,B,B,B,A,A,A,75,100,87.5,Good,4
Broad,White Oak Creek,Sandy Plains Rd,Polk,P20,White Oak Creek at Sandy Plains Rd,35.269123,-82.046761,2021,A,B,C,C,B,A,A,A,50,100,79.2,Average,3
Broad,White Oak Creek,Sandy Plains Rd,Polk,P20,White Oak Creek at Sandy Plains Rd,35.269123,-82.046761,2020,A,C,D,D,B,B,A,A,25,91.7,66.7,Below Average,2
Broad,Ostin Creek,Lake Adger Pkw,Polk,P21,Ostin Creek at Lake Adger Pkw,35.33027,-82.207125,2022,A,C,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,Ostin Creek,Lake Adger Pkw,Polk,P21,Ostin Creek at Lake Adger Pkw,35.33027,-82.207125,2021,A,C,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,Ostin Creek,Lake Adger Pkw,Polk,P21,Ostin Creek at Lake Adger Pkw,35.33027,-82.207125,2020,A,C,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,Walnut Creek,Walnut Creek Preserve,Polk,P22,Walnut Creek at Walnut Creek Preserve,35.377945,-82.170491,2022,A,D,B,B,B,B,A,A,75,91.7,83.4,Good,4
Broad,Walnut Creek,Womack Rd,Polk,P23,Walnut Creek at Womack Rd,35.354068,-82.103353,2022,A,D,B,A,B,B,A,A,87.5,91.7,87.5,Good,4
Broad,White Oak Creek,Smith Dairy Rd,Polk,P3,White Oak Creek at Smith Dairy Rd,35.263356,-82.154616,1995,A,B,C,B,C,B,A,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2022,A,B,B,B,B,B,A,A,75,91.7,83.4,Good,4
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2021,A,B,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2020,A,B,D,C,B,B,A,A,37.5,91.7,70.9,Average,3
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2010,A,B,D,A,C,B,A,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2009,A,B,D,A,C,B,A,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2008,A,B,D,A,C,B,A,B,62.5,83.3,70.8,Average,3
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2007,A,B,C,A,C,A,A,B,75,91.7,79.2,Average,3
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2006,A,B,C,A,C,B,A,B,75,83.3,75,Average,3
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2005,A,B,D,B,C,B,B,B,50,75,62.5,Below Average,2
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2004,A,B,C,B,C,B,B,B,62.5,75,66.7,Below Average,2
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2003,A,B,C,B,C,C,B,B,62.5,66.7,62.5,Below Average,2
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2002,A,B,D,A,C,C,A,B,62.5,75,66.7,Below Average,2
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2001,A,B,D,B,C,C,A,B,50,75,62.5,Below Average,2
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,2000,B,B,D,B,C,C,A,B,50,75,62.5,Below Average,2
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,1999,B,B,D,C,C,B,B,B,37.5,75,58.3,Poor,1
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,1998,B,B,D,C,C,B,B,B,37.5,75,58.3,Poor,1
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,1997,A,C,D,B,B,B,B,B,50,75,66.7,Below Average,2
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,1996,A,B,D,B,B,B,B,C,50,66.7,62.5,Below Average,2
Broad,White Oak Creek,Moore Rd,Polk,P4,White Oak Creek at Moore Rd,35.27995,-82.07575,1995,A,C,D,B,B,B,B,C,50,66.7,62.5,Below Average,2
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2009,A,C,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2008,A,B,C,B,B,A,A,A,62.5,100,83.3,Good,4
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2007,A,B,B,B,B,A,A,A,75,100,87.5,Good,4
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2006,A,C,C,C,B,A,A,A,50,100,79.2,Average,3
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2005,A,C,C,D,B,A,A,A,37.5,100,75,Average,3
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2004,A,C,D,D,B,A,A,A,25,100,70.8,Average,3
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2003,A,C,D,D,B,A,A,A,25,100,70.8,Average,3
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2002,A,C,D,D,B,B,A,A,25,91.7,66.7,Below Average,2
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2001,A,C,D,D,B,B,A,A,25,91.7,66.7,Below Average,2
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,2000,A,C,D,D,B,B,A,A,25,91.7,66.7,Below Average,2
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,1999,A,C,D,D,B,A,A,A,25,100,70.8,Average,3
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,1998,A,C,D,D,B,A,A,A,25,100,70.8,Average,3
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,1997,A,C,D,D,B,A,A,A,25,100,70.8,Average,3
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,1996,A,C,C,D,B,A,A,A,37.5,100,75,Average,3
Broad,Horse Creek,Skyuka Rd,Polk,P5,Horse Creek at Skyuka Rd,35.25958,-82.2126,1995,A,C,C,D,B,A,A,A,37.5,100,75,Average,3
Broad,Horse Creek,River Rd,Polk,P6,Horse Creek at River Rd,35.2227,-82.19747,2009,A,B,B,A,C,A,A,A,87.5,100,87.5,Good,4
Broad,Horse Creek,River Rd,Polk,P6,Horse Creek at River Rd,35.2227,-82.19747,2008,A,B,C,A,C,A,A,A,75,100,83.3,Good,4
Broad,Horse Creek,River Rd,Polk,P6,Horse Creek at River Rd,35.2227,-82.19747,2007,A,B,C,A,C,A,A,A,75,100,83.3,Good,4
Broad,Horse Creek,River Rd,Polk,P6,Horse Creek at River Rd,35.2227,-82.19747,2006,A,B,C,A,C,A,A,A,75,100,83.3,Good,4
Broad,Horse Creek,River Rd,Polk,P6,Horse Creek at River Rd,35.2227,-82.19747,2005,A,B,C,B,C,A,C,B,62.5,75,66.7,Below Average,2
Broad,Horse Creek,River Rd,Polk,P6,Horse Creek at River Rd,35.2227,-82.19747,2004,A,B,C,B,C,B,C,B,62.5,66.7,62.5,Below Average,2
